Customer_id,churn_flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,credit_limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,total_spend,transaction_count,Total_Ct_Chng_Q4_Q1,utilization_ratio,high_utilization,spend_drop_flag,inactive_flag,high_inactive_flag,spend_decline_flag,util_band,risk_score
708397008,0,54,F,4,Graduate,Married,Unknown,Blue,43,3,2,3,3805.00,821.00,2984.00,0.8070,4326.00,67,0.8110,0.2160,0,0,0,0,0,Low,0.0000
708398283,0,37,F,1,Graduate,Married,"$40K - $60K",Blue,29,5,2,2,4394.00,885.00,3509.00,1.0400,1377.00,32,0.6840,0.2010,0,0,0,0,0,Low,0.0000
708399858,0,45,F,3,"High School",Married,"Less than $40K",Blue,35,2,2,1,2548.00,2250.00,298.00,0.5810,4747.00,77,0.7910,0.8830,1,1,0,0,1,High,1.0000
708402333,0,48,F,2,Doctorate,Divorced,Unknown,Blue,37,6,2,0,4549.00,1313.00,3236.00,0.7770,4782.00,88,0.6600,0.2890,0,1,0,0,1,Low,1.0000
708403308,0,37,M,3,Unknown,Single,"$40K - $60K",Silver,24,3,1,3,15133.00,1663.00,13470.00,0.6460,4392.00,68,0.5110,0.1100,0,1,0,0,1,"Very Low",1.0000
708404883,0,45,F,2,"High School",Single,Unknown,Blue,37,4,2,4,27804.00,0.00,27804.00,1.3010,2761.00,57,0.9660,0.0000,0,0,0,0,0,NULL,0.0000
708406083,0,35,F,0,Unknown,Married,"Less than $40K",Blue,24,5,3,1,3436.00,2493.00,943.00,0.8240,5211.00,90,0.7650,0.7260,0,0,0,1,0,Medium,1.0000
708412758,1,33,F,3,Graduate,Single,"Less than $40K",Blue,36,5,2,3,1457.00,0.00,1457.00,0.6770,2200.00,45,0.3640,0.0000,0,1,0,0,1,NULL,1.0000
708414033,0,50,M,4,Graduate,Married,"$40K - $60K",Blue,38,6,3,3,2845.00,1153.00,1692.00,0.8360,3730.00,66,0.9410,0.4050,0,0,0,1,0,Low,1.0000
708416433,1,41,F,1,"High School",Single,"Less than $40K",Blue,36,4,3,2,2372.00,0.00,2372.00,0.5970,2499.00,41,0.4640,0.0000,0,1,0,1,1,NULL,2.0000
708419733,1,47,M,3,College,Single,"$60K - $80K",Blue,39,5,3,2,22599.00,0.00,22599.00,1.0390,4739.00,55,0.4860,0.0000,0,0,0,1,0,NULL,1.0000
708421833,0,45,F,4,Graduate,Single,"Less than $40K",Blue,36,6,3,2,3342.00,2517.00,825.00,0.7710,1139.00,30,0.7650,0.7530,0,1,0,1,1,Medium,2.0000
708423933,0,51,M,2,Doctorate,Single,"$40K - $60K",Blue,40,3,2,0,6103.00,0.00,6103.00,0.5320,3203.00,64,0.8290,0.0000,0,1,0,0,1,NULL,1.0000
708426483,0,56,F,2,Graduate,Single,"Less than $40K",Blue,36,4,6,1,5816.00,716.00,5100.00,0.9230,3534.00,73,1.1470,0.1230,0,0,1,1,0,"Very Low",1.0000
708427908,0,52,F,4,College,Unknown,"Less than $40K",Blue,39,6,3,1,2035.00,1343.00,692.00,0.8350,4643.00,86,0.6860,0.6600,0,0,0,1,0,Medium,1.0000
708428958,0,39,M,2,Unknown,Single,"$80K - $120K",Gold,33,1,3,2,34516.00,0.00,34516.00,0.7240,9179.00,113,0.7660,0.0000,0,1,0,1,1,NULL,2.0000
708431433,0,41,M,3,Graduate,Married,"$120K +",Blue,31,3,3,2,11789.00,1420.00,10369.00,0.6590,1463.00,32,0.6840,0.1200,0,1,0,1,1,"Very Low",2.0000
708433683,0,54,M,2,Graduate,Married,"$80K - $120K",Blue,37,3,2,3,3164.00,2201.00,963.00,0.6790,4410.00,86,0.6230,0.6960,0,1,0,0,1,Medium,1.0000
708434733,0,56,M,1,Graduate,Married,"$60K - $80K",Blue,50,6,3,3,6735.00,2289.00,4446.00,0.6610,1249.00,28,0.7500,0.3400,0,1,0,1,1,Low,2.0000
708438033,0,36,F,2,Unknown,Married,"Less than $40K",Blue,27,3,3,4,3049.00,2198.00,851.00,1.5460,2617.00,48,1.0000,0.7210,0,0,0,1,0,Medium,1.0000
708442158,0,51,F,1,College,Married,Unknown,Blue,38,3,2,4,6182.00,1516.00,4666.00,1.1370,3801.00,61,0.9680,0.2450,0,0,0,0,0,Low,0.0000
708445608,0,48,M,3,College,Married,"Less than $40K",Blue,37,4,3,3,3305.00,2517.00,788.00,0.7660,2027.00,57,1.0360,0.7620,0,1,0,1,1,Medium,2.0000
708446808,0,33,M,1,Post-Graduate,Married,"$80K - $120K",Blue,36,4,3,2,2946.00,1359.00,1587.00,0.7460,2017.00,48,0.4550,0.4610,0,1,0,1,1,Low,2.0000
708447858,0,59,F,2,Uneducated,Married,"Less than $40K",Blue,36,6,3,2,3850.00,0.00,3850.00,0.5090,15107.00,117,0.9180,0.0000,0,1,0,1,1,NULL,2.0000
708450033,0,43,F,3,"High School",Unknown,"Less than $40K",Blue,13,6,2,1,2605.00,2269.00,336.00,0.8810,5298.00,79,0.8370,0.8710,1,0,0,0,0,High,0.0000
708451233,0,46,F,3,Graduate,Unknown,"Less than $40K",Blue,36,5,3,4,5090.00,1650.00,3440.00,0.5800,3707.00,72,0.4400,0.3240,0,1,0,1,1,Low,2.0000
708453408,0,40,M,4,College,Divorced,"$80K - $120K",Blue,31,6,2,3,16050.00,0.00,16050.00,0.7700,3721.00,62,0.5120,0.0000,0,1,0,0,1,NULL,1.0000
708455883,1,57,M,1,Graduate,Single,"$80K - $120K",Blue,36,2,3,2,10244.00,861.00,9383.00,0.7800,1127.00,29,0.3810,0.0840,0,1,0,1,1,"Very Low",2.0000
708459633,0,38,M,2,"High School",Married,"$60K - $80K",Blue,26,4,1,3,5815.00,1698.00,4117.00,0.8960,1604.00,42,0.4480,0.2920,0,0,0,0,0,Low,0.0000
708462258,0,51,F,1,"High School",Married,"Less than $40K",Blue,38,1,1,2,5189.00,1171.00,4018.00,0.7320,16563.00,94,0.7410,0.2260,0,1,0,0,1,Low,1.0000
708469533,0,42,F,3,Unknown,Married,Unknown,Blue,34,6,3,2,5395.00,1439.00,3956.00,0.7810,3523.00,79,0.7170,0.2670,0,1,0,1,1,Low,2.0000
708472008,0,44,F,3,Uneducated,Married,"Less than $40K",Blue,36,2,3,3,6680.00,1839.00,4841.00,0.6170,7632.00,95,0.5320,0.2750,0,1,0,1,1,Low,2.0000
708473133,0,55,F,1,Graduate,Married,"Less than $40K",Blue,45,4,2,3,1677.00,0.00,1677.00,0.8240,4588.00,68,0.7000,0.0000,0,0,0,0,0,NULL,0.0000
708474333,0,42,M,3,Graduate,Married,"$60K - $80K",Blue,29,3,3,1,12294.00,2517.00,9777.00,0.7750,7906.00,87,0.6110,0.2050,0,1,0,1,1,Low,2.0000
708476808,0,54,M,4,Unknown,Divorced,"$120K +",Blue,36,6,3,2,33791.00,1960.00,31831.00,0.6180,1047.00,31,0.8240,0.0580,0,1,0,1,1,"Very Low",2.0000
708478233,0,48,F,3,Graduate,Married,"$40K - $60K",Blue,36,4,2,2,5573.00,1238.00,4335.00,0.6240,4348.00,90,0.8370,0.2220,0,1,0,0,1,Low,1.0000
708480333,0,65,M,0,Unknown,Single,"$40K - $60K",Blue,36,5,2,3,2163.00,932.00,1231.00,1.1270,2229.00,57,0.8390,0.4310,0,0,0,0,0,Low,0.0000
708482658,0,41,M,3,Graduate,Married,"$80K - $120K",Blue,31,3,2,2,9959.00,1946.00,8013.00,0.7250,15594.00,114,0.6760,0.1950,0,1,0,0,1,"Very Low",1.0000
708483708,0,51,M,2,Unknown,Married,"$120K +",Blue,36,5,3,2,28600.00,0.00,28600.00,0.5060,4336.00,66,0.6100,0.0000,0,1,0,1,1,NULL,2.0000
708486033,0,55,F,3,Post-Graduate,Married,Unknown,Blue,36,3,2,3,16547.00,1521.00,15026.00,0.5550,1782.00,48,0.3330,0.0920,0,1,0,0,1,"Very Low",1.0000
708488208,0,57,F,3,Uneducated,Married,"Less than $40K",Blue,47,5,3,3,2515.00,1922.00,593.00,1.1810,2231.00,58,0.6110,0.7640,0,0,0,1,0,Medium,1.0000
708489258,0,40,F,3,Graduate,Married,"Less than $40K",Blue,27,5,3,3,1438.30,988.00,450.30,0.5560,3561.00,72,0.5000,0.6870,0,1,0,1,1,Medium,2.0000
708491508,0,51,M,2,Unknown,Single,"$60K - $80K",Blue,42,3,3,2,13906.00,1430.00,12476.00,0.7720,3856.00,68,1.0610,0.1030,0,1,0,1,1,"Very Low",2.0000
708492558,0,42,M,3,Unknown,Married,"$60K - $80K",Blue,36,5,3,3,15088.00,865.00,14223.00,0.9390,1107.00,21,1.6250,0.0570,0,0,0,1,0,"Very Low",1.0000
708494583,0,49,F,3,Uneducated,Divorced,"Less than $40K",Blue,36,4,1,3,1902.00,0.00,1902.00,0.6930,3731.00,53,0.8930,0.0000,0,1,0,0,1,NULL,1.0000
708496833,1,60,M,1,"High School",Single,"Less than $40K",Blue,50,4,4,5,4613.00,0.00,4613.00,0.9780,8970.00,78,1.2940,0.0000,0,0,1,1,0,NULL,1.0000
708498033,1,44,F,3,Unknown,Married,"Less than $40K",Blue,36,3,4,6,2279.00,1837.00,442.00,0.8530,2789.00,52,0.6770,0.8060,1,0,1,1,0,High,1.0000
708499608,0,49,M,5,Post-Graduate,Single,"$40K - $60K",Silver,36,6,1,2,15525.00,1299.00,14226.00,0.4520,4042.00,78,0.9500,0.0840,0,1,0,0,1,"Very Low",1.0000
708500883,0,48,M,2,Uneducated,Single,"$40K - $60K",Silver,40,2,3,2,17812.00,0.00,17812.00,0.7500,8379.00,106,0.6060,0.0000,0,1,0,1,1,NULL,2.0000
708501783,1,43,M,2,"High School",Married,"$120K +",Blue,36,6,2,4,34516.00,1477.00,33039.00,0.3240,1868.00,40,0.2120,0.0430,0,1,0,0,1,"Very Low",1.0000
708502908,0,61,M,2,"High School",Single,"$60K - $80K",Silver,48,5,2,3,26218.00,0.00,26218.00,0.7400,3925.00,88,0.8330,0.0000,0,1,0,0,1,NULL,1.0000
708504783,0,47,M,3,Uneducated,Unknown,"$40K - $60K",Blue,36,3,3,3,10960.00,1333.00,9627.00,0.6780,3480.00,62,0.6320,0.1220,0,1,0,1,1,"Very Low",2.0000
708506508,0,54,M,3,"High School",Married,"$120K +",Blue,43,5,3,2,2884.00,1144.00,1740.00,0.7830,4887.00,90,0.6980,0.3970,0,1,0,1,1,Low,2.0000
708507483,0,43,F,3,College,Divorced,"Less than $40K",Blue,31,6,4,3,1477.00,0.00,1477.00,0.7560,4802.00,82,0.8640,0.0000,0,1,1,1,1,NULL,2.0000
708508758,1,62,F,0,Graduate,Married,"Less than $40K",Blue,49,2,3,3,1438.30,0.00,1438.30,1.0470,692.00,16,0.6000,0.0000,0,0,0,1,0,NULL,1.0000
708510858,0,60,F,1,Uneducated,Single,"Less than $40K",Blue,47,1,3,2,4905.00,2413.00,2492.00,0.8530,15478.00,109,0.7300,0.4920,0,0,0,1,0,Low,1.0000
708511983,0,37,M,3,Graduate,Married,"$80K - $120K",Blue,18,5,3,2,1663.00,0.00,1663.00,0.7780,3950.00,82,0.8640,0.0000,0,1,0,1,1,NULL,2.0000
708513183,0,39,M,1,Uneducated,Married,"$40K - $60K",Blue,29,4,2,2,4323.00,1267.00,3056.00,1.1020,3078.00,58,0.6110,0.2930,0,0,0,0,0,Low,0.0000
708514383,0,38,F,2,College,Married,Unknown,Blue,29,2,1,0,3809.00,1172.00,2637.00,0.9000,4314.00,81,0.9760,0.3080,0,0,0,0,0,Low,0.0000
708515358,0,40,F,1,"High School",Married,"Less than $40K",Blue,36,6,3,2,4712.00,0.00,4712.00,0.8400,4216.00,82,0.6400,0.0000,0,0,0,1,0,NULL,1.0000
708516558,0,37,F,2,"High School",Married,"Less than $40K",Blue,36,3,2,1,2588.00,1782.00,806.00,0.5460,4159.00,83,0.7660,0.6890,0,1,0,0,1,Medium,1.0000
708519108,1,46,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694.00,1576.00,1118.00,0.4940,2041.00,57,0.9000,0.5850,0,1,0,1,1,Medium,2.0000
708522033,0,50,M,2,College,Married,"$60K - $80K",Blue,36,2,2,1,12299.00,1664.00,10635.00,0.8790,15060.00,90,0.9150,0.1350,0,0,0,0,0,"Very Low",0.0000
708525108,0,54,F,2,Graduate,Married,Unknown,Blue,47,4,3,3,2156.00,1134.00,1022.00,0.6690,4120.00,77,0.7110,0.5260,0,1,0,1,1,Medium,2.0000
708528483,0,43,F,4,Graduate,Divorced,Unknown,Blue,23,6,3,2,3187.00,2430.00,757.00,0.6170,1387.00,33,1.3570,0.7620,0,1,0,1,1,Medium,2.0000
708532308,0,37,M,2,Uneducated,Single,"$60K - $80K",Blue,36,4,2,2,11419.00,2517.00,8902.00,1.2110,3000.00,70,1.0590,0.2200,0,0,0,0,0,Low,0.0000
708534033,0,45,F,3,Graduate,Single,"$40K - $60K",Blue,36,5,2,2,6274.00,883.00,5391.00,0.6260,4726.00,82,0.7080,0.1410,0,1,0,0,1,"Very Low",1.0000
708535158,0,39,M,2,Post-Graduate,Unknown,"$80K - $120K",Blue,29,1,1,3,9959.00,1501.00,8458.00,0.8220,8505.00,86,0.5360,0.1510,0,0,0,0,0,"Very Low",0.0000
708536283,1,35,M,1,Doctorate,Single,"$80K - $120K",Blue,27,3,2,2,2904.00,2517.00,387.00,0.6240,2653.00,46,0.5860,0.8670,1,1,0,0,1,High,1.0000
708538608,0,50,F,4,College,Married,Unknown,Blue,36,6,4,3,3862.00,0.00,3862.00,0.5780,4058.00,81,0.7230,0.0000,0,1,1,1,1,NULL,2.0000
708539583,0,44,F,3,Unknown,Married,Unknown,Blue,25,6,1,3,19897.00,2232.00,17665.00,0.6720,3979.00,63,0.5000,0.1120,0,1,0,0,1,"Very Low",1.0000
708542283,0,58,F,1,Doctorate,Married,"Less than $40K",Blue,47,5,3,4,2495.00,2061.00,434.00,0.8490,4399.00,70,0.7070,0.8260,1,0,0,1,0,High,1.0000
708543258,0,36,M,3,"High School",Married,"$80K - $120K",Blue,36,5,3,2,2607.00,1880.00,727.00,1.4640,2045.00,39,0.9500,0.7210,0,0,0,1,0,Medium,1.0000
708545058,0,45,F,2,Graduate,Single,"$40K - $60K",Blue,36,5,4,3,1438.30,986.00,452.30,0.6490,5136.00,81,0.8000,0.6860,0,1,1,1,1,Medium,2.0000
708549033,0,50,F,1,"High School",Married,"Less than $40K",Blue,32,4,1,3,2055.00,1276.00,779.00,0.8690,5025.00,70,0.7070,0.6210,0,0,0,0,0,Medium,0.0000
708551508,0,51,F,2,College,Single,"Less than $40K",Blue,37,4,4,2,3264.00,2508.00,756.00,0.8870,4966.00,78,0.8140,0.7680,0,0,1,1,0,Medium,1.0000
708553008,0,38,F,1,"High School",Single,"$40K - $60K",Blue,36,1,2,3,2148.00,1103.00,1045.00,0.6020,4711.00,64,0.8820,0.5140,0,1,0,0,1,Medium,1.0000
708555633,0,32,F,1,"High School",Single,"Less than $40K",Blue,16,2,3,1,3548.00,2517.00,1031.00,0.8180,15157.00,97,0.8650,0.7090,0,0,0,1,0,Medium,1.0000
708557358,0,43,M,2,College,Married,"$60K - $80K",Blue,28,4,2,3,22157.00,1355.00,20802.00,0.6900,1911.00,55,0.5710,0.0610,0,1,0,0,1,"Very Low",1.0000
708558408,0,50,M,3,"High School",Single,"$40K - $60K",Blue,31,5,3,3,9949.00,1597.00,8352.00,0.6590,3776.00,83,0.5960,0.1610,0,1,0,1,1,"Very Low",2.0000
708559533,0,40,M,1,Uneducated,Married,"$80K - $120K",Blue,36,6,3,2,1770.00,584.00,1186.00,0.7060,4442.00,83,0.8440,0.3300,0,1,0,1,1,Low,2.0000
708560733,0,42,F,3,Graduate,Divorced,"Less than $40K",Blue,36,5,2,3,3714.00,2517.00,1197.00,0.8570,4715.00,85,0.8480,0.6780,0,0,0,0,0,Medium,0.0000
708563433,1,65,F,0,"High School",Single,Unknown,Blue,56,3,6,3,5894.00,477.00,5417.00,1.0150,1616.00,32,0.4550,0.0810,0,0,1,1,0,"Very Low",1.0000
708564858,1,33,M,2,College,Married,"$120K +",Gold,20,2,1,4,34516.00,0.00,34516.00,1.0040,9338.00,73,0.6220,0.0000,0,0,0,0,0,NULL,0.0000
708568983,0,40,M,3,"High School",Married,"$60K - $80K",Blue,28,2,3,1,11476.00,2365.00,9111.00,0.6500,8110.00,113,0.7660,0.2060,0,1,0,1,1,Low,2.0000
708572658,0,49,M,5,Graduate,Married,"$60K - $80K",Silver,38,1,1,2,29531.00,2088.00,27443.00,0.8430,15039.00,120,0.6900,0.0710,0,0,0,0,0,"Very Low",0.0000
708573933,0,45,F,2,Unknown,Single,"Less than $40K",Silver,36,2,2,3,13026.00,789.00,12237.00,0.7400,14747.00,100,0.7240,0.0610,0,1,0,0,1,"Very Low",1.0000
708575058,1,46,F,3,Uneducated,Divorced,"$40K - $60K",Blue,39,2,3,2,3157.00,965.00,2192.00,0.9280,3300.00,58,0.5680,0.3060,0,0,0,1,0,Low,1.0000
708577308,0,43,F,1,Unknown,Divorced,"Less than $40K",Blue,36,4,2,3,2637.00,1272.00,1365.00,0.7280,1569.00,39,1.0530,0.4820,0,1,0,0,1,Low,1.0000
708579633,0,40,M,4,Unknown,Divorced,"$40K - $60K",Gold,28,4,2,2,23981.00,1788.00,22193.00,0.6310,1421.00,34,0.3080,0.0750,0,1,0,0,1,"Very Low",1.0000
708580908,0,56,M,3,"High School",Married,"$60K - $80K",Blue,37,3,3,3,14551.00,2517.00,12034.00,0.9200,1373.00,35,0.5910,0.1730,0,0,0,1,0,"Very Low",1.0000
708582858,0,38,M,3,Graduate,Single,"$60K - $80K",Blue,25,3,3,4,18293.00,0.00,18293.00,0.5710,2958.00,63,0.4320,0.0000,0,1,0,1,1,NULL,2.0000
708584208,1,36,F,2,Graduate,Unknown,"Less than $40K",Blue,36,5,2,4,3111.00,2517.00,594.00,0.6460,2367.00,41,0.5190,0.8090,1,1,0,0,1,High,1.0000
708585933,0,44,F,4,"High School",Single,"Less than $40K",Blue,36,6,2,3,1656.00,1429.00,227.00,0.7770,4258.00,77,0.7500,0.8630,1,1,0,0,1,High,1.0000
708588408,0,53,M,3,Uneducated,Single,"$60K - $80K",Blue,36,6,2,2,6836.00,1607.00,5229.00,0.5240,4421.00,74,0.5420,0.2350,0,1,0,0,1,Low,1.0000
708590658,0,65,F,1,Unknown,Married,Unknown,Blue,53,5,3,2,15965.00,2312.00,13653.00,0.5900,1619.00,40,0.5380,0.1450,0,1,0,1,1,"Very Low",2.0000
708593883,0,39,M,2,College,Married,"$60K - $80K",Blue,26,3,1,4,2731.00,1573.00,1158.00,0.9430,1813.00,38,0.7270,0.5760,0,0,0,0,0,Medium,0.0000
708595158,0,27,F,0,Graduate,Single,"Less than $40K",Blue,36,6,1,2,1677.00,1598.00,79.00,0.9940,2389.00,43,0.5360,0.9530,1,0,0,0,0,High,0.0000
708596283,0,35,F,3,Uneducated,Single,"Less than $40K",Blue,23,3,2,2,2858.00,1251.00,1607.00,0.5760,2844.00,73,0.6220,0.4380,0,1,0,0,1,Low,1.0000
708597558,0,42,M,3,"High School",Single,"$60K - $80K",Blue,36,4,4,3,3337.00,795.00,2542.00,0.5240,3951.00,68,0.6190,0.2380,0,1,1,1,1,Low,2.0000
708600033,0,46,M,2,Graduate,Married,"$40K - $60K",Blue,39,4,3,1,1610.00,0.00,1610.00,0.6890,4958.00,87,0.7760,0.0000,0,1,0,1,1,NULL,2.0000
708602283,0,40,F,4,Uneducated,Married,Unknown,Blue,36,3,3,1,2887.00,0.00,2887.00,0.5810,3941.00,82,1.1580,0.0000,0,1,0,1,1,NULL,2.0000
708606633,1,56,F,3,Graduate,Married,"$40K - $60K",Blue,44,6,3,4,1544.00,0.00,1544.00,0.3150,1902.00,35,0.4000,0.0000,0,1,0,1,1,NULL,2.0000
708611733,0,42,F,1,College,Married,Unknown,Blue,33,4,4,3,3119.00,1328.00,1791.00,0.9670,4659.00,82,0.6730,0.4260,0,0,1,1,0,Low,1.0000
708614058,0,56,F,2,Graduate,Divorced,"Less than $40K",Blue,45,4,2,4,1960.00,1690.00,270.00,0.6300,3870.00,67,0.5580,0.8620,1,1,0,0,1,High,1.0000
708615183,0,44,M,2,Unknown,Married,"$60K - $80K",Blue,34,4,4,4,3828.00,1146.00,2682.00,0.6810,4558.00,90,0.6360,0.2990,0,1,1,1,1,Low,2.0000
708618933,0,34,M,2,Uneducated,Single,"$120K +",Blue,13,6,3,2,4369.00,2049.00,2320.00,0.8650,3259.00,80,0.6000,0.4690,0,0,0,1,0,Low,1.0000
708620283,0,35,M,1,Unknown,Single,"$60K - $80K",Blue,25,6,3,2,6053.00,2001.00,4052.00,0.7430,2208.00,59,0.5950,0.3310,0,1,0,1,1,Low,2.0000
708621408,0,39,F,1,Unknown,Single,"Less than $40K",Blue,28,3,2,1,1438.30,0.00,1438.30,0.7990,4173.00,82,0.6400,0.0000,0,1,0,0,1,NULL,1.0000
708623283,0,35,M,2,Uneducated,Single,"$60K - $80K",Blue,16,6,3,2,18278.00,0.00,18278.00,0.7980,2084.00,61,1.1030,0.0000,0,1,0,1,1,NULL,2.0000
708626058,0,49,F,2,Uneducated,Married,"Less than $40K",Blue,34,6,2,4,5242.00,1465.00,3777.00,1.0250,4098.00,68,0.7890,0.2790,0,0,0,0,0,Low,0.0000
708633783,1,43,M,3,Uneducated,Single,"$80K - $120K",Blue,30,3,2,4,11336.00,0.00,11336.00,0.6910,1809.00,39,0.3450,0.0000,0,1,0,0,1,NULL,1.0000
708635058,0,53,F,0,"High School",Single,"Less than $40K",Blue,44,4,1,1,1904.00,886.00,1018.00,0.6950,4798.00,85,0.8090,0.4650,0,1,0,0,1,Low,1.0000
708637758,0,49,F,3,Graduate,Single,Unknown,Blue,37,4,3,4,17345.00,545.00,16800.00,0.9050,3523.00,64,0.8290,0.0310,0,0,0,1,0,"Very Low",1.0000
708642708,1,40,F,2,Uneducated,Married,Unknown,Blue,36,3,2,3,13019.00,0.00,13019.00,0.4870,1484.00,33,0.4350,0.0000,0,1,0,0,1,NULL,1.0000
708644208,0,39,F,2,Graduate,Single,"$40K - $60K",Blue,34,5,2,4,5858.00,0.00,5858.00,0.8530,3355.00,77,0.6040,0.0000,0,0,0,0,0,NULL,0.0000
708646233,0,44,F,1,Unknown,Divorced,Unknown,Blue,36,3,2,1,17116.00,1289.00,15827.00,0.5590,3632.00,50,0.9230,0.0750,0,1,0,0,1,"Very Low",1.0000
708649683,0,51,M,2,"High School",Single,"$60K - $80K",Blue,42,1,3,2,16703.00,1140.00,15563.00,0.5550,15472.00,122,0.7680,0.0680,0,1,0,1,1,"Very Low",2.0000
708651933,0,56,M,2,Graduate,Married,"$60K - $80K",Blue,44,3,1,2,2043.00,1928.00,115.00,0.7910,2311.00,57,0.8390,0.9440,1,1,0,0,1,High,1.0000
708652908,0,47,F,5,Uneducated,Married,"Less than $40K",Blue,36,1,6,1,2291.00,1419.00,872.00,0.7250,4498.00,81,0.7610,0.6190,0,1,1,1,1,Medium,2.0000
708653958,1,38,M,3,College,Married,"$60K - $80K",Blue,36,5,2,2,6114.00,1461.00,4653.00,0.7720,2608.00,36,0.3850,0.2390,0,1,0,0,1,Low,1.0000
708654933,1,51,F,2,Doctorate,Married,"Less than $40K",Platinum,42,3,2,3,15987.00,193.00,15794.00,0.4350,2021.00,46,0.3940,0.0120,0,1,0,0,1,"Very Low",1.0000
708655983,0,49,F,3,"High School",Divorced,Unknown,Blue,40,3,3,2,5267.00,0.00,5267.00,0.4420,1353.00,24,0.2630,0.0000,0,1,0,1,1,NULL,2.0000
708657033,0,60,F,2,College,Single,"Less than $40K",Blue,54,5,3,2,2694.00,1923.00,771.00,0.7140,3837.00,71,0.7320,0.7140,0,1,0,1,1,Medium,2.0000
708660408,1,40,F,1,College,Married,"$40K - $60K",Blue,36,4,2,4,1737.00,1689.00,48.00,0.6440,2459.00,43,0.5360,0.9720,1,1,0,0,1,High,1.0000
708662583,1,41,M,3,Unknown,Married,"$60K - $80K",Silver,29,1,3,4,27945.00,0.00,27945.00,0.9020,8345.00,70,1.0590,0.0000,0,0,0,1,0,NULL,1.0000
708664008,0,57,M,3,College,Married,"$80K - $120K",Blue,45,6,3,4,14270.00,0.00,14270.00,0.3980,1222.00,37,0.4230,0.0000,0,1,0,1,1,NULL,2.0000
708665133,0,40,M,2,Graduate,Married,"$80K - $120K",Blue,28,6,2,3,3654.00,1172.00,2482.00,0.9380,4003.00,67,0.5950,0.3210,0,0,0,0,0,Low,0.0000
708666258,0,43,M,4,Unknown,Married,"$40K - $60K",Blue,36,5,3,0,8129.00,1799.00,6330.00,0.5660,1402.00,33,0.7370,0.2210,0,1,0,1,1,Low,2.0000
708668283,0,39,M,2,Graduate,Married,"$80K - $120K",Blue,22,5,4,2,5140.00,2517.00,2623.00,0.8760,1842.00,36,0.7140,0.4900,0,0,1,1,0,Low,1.0000
708669408,0,54,M,5,College,Single,"$60K - $80K",Blue,45,6,1,3,20401.00,0.00,20401.00,0.7230,4637.00,75,0.5620,0.0000,0,1,0,0,1,NULL,1.0000
708670608,0,48,F,5,Uneducated,Married,Unknown,Blue,36,4,2,3,5495.00,2200.00,3295.00,0.6960,5125.00,85,0.7710,0.4000,0,1,0,0,1,Low,1.0000
708671733,0,48,M,4,Graduate,Married,"$60K - $80K",Blue,36,2,3,3,2072.00,1499.00,573.00,0.5980,4091.00,71,0.6510,0.7230,0,1,0,1,1,Medium,2.0000
708672708,0,49,M,4,"High School",Unknown,"$80K - $120K",Blue,31,2,3,3,34516.00,2517.00,31999.00,0.7100,3990.00,65,1.0310,0.0730,0,1,0,1,1,"Very Low",2.0000
708679383,0,44,F,2,Unknown,Unknown,"Less than $40K",Blue,32,5,1,3,4852.00,1777.00,3075.00,0.6670,1775.00,55,1.0370,0.3660,0,1,0,0,1,Low,1.0000
708680583,0,53,F,1,Graduate,Married,"$40K - $60K",Blue,36,4,1,2,2043.00,1590.00,453.00,0.6180,4940.00,68,0.6190,0.7780,0,1,0,0,1,Medium,1.0000
708681708,1,51,F,2,Unknown,Single,"Less than $40K",Blue,43,5,3,2,3245.00,0.00,3245.00,0.5530,1977.00,29,0.2610,0.0000,0,1,0,1,1,NULL,2.0000
708682908,0,43,F,4,Unknown,Single,Unknown,Blue,28,2,2,1,2838.00,1934.00,904.00,0.8730,8644.00,87,0.5540,0.6810,0,0,0,0,0,Medium,0.0000
708684108,1,46,F,4,Graduate,Married,"$40K - $60K",Blue,34,5,3,1,4152.00,1446.00,2706.00,0.8260,2218.00,30,0.3040,0.3480,0,0,0,1,0,Low,1.0000
708687483,1,54,F,4,Graduate,Single,"Less than $40K",Silver,36,3,2,3,13626.00,0.00,13626.00,0.4110,1711.00,30,0.2500,0.0000,0,1,0,0,1,NULL,1.0000
708688608,0,62,F,1,"High School",Married,"Less than $40K",Blue,48,5,3,1,3140.00,1985.00,1155.00,1.3460,1626.00,41,0.8640,0.6320,0,0,0,1,0,Medium,1.0000
708689958,0,48,F,4,Unknown,Unknown,"Less than $40K",Blue,36,4,3,2,2406.00,1744.00,662.00,0.6940,4748.00,88,0.6920,0.7250,0,1,0,1,1,Medium,2.0000
708692583,1,44,F,2,"High School",Single,"Less than $40K",Blue,31,3,3,3,1506.00,168.00,1338.00,0.6710,2312.00,44,0.4670,0.1120,0,1,0,1,1,"Very Low",2.0000
708693558,0,50,F,3,"High School",Single,"Less than $40K",Silver,38,3,2,2,12569.00,2167.00,10402.00,0.6340,7344.00,95,0.6960,0.1720,0,1,0,0,1,"Very Low",1.0000
